"dsrc","domain","length","dicts","entropy","numbers","ngram"
"nivdort","wishhear",8,1,2.75,0,5.58521249030088
"nivdort","deadshow",8,1,2.75,0,9.60023175041024
"nivdort","rockshow",8,1,2.75,0,9.70878574458201
"nivdort","deadhunt",8,1,2.75,0,5.41218493080332
"nivdort","rockhunt",8,1,3,0,5.59452513913601
"nivdort","deadrule",8,1,2.5,0,6.53028424288132
"nivdort","rockrule",8,1,2.75,0,5.51534389308838
"nivdort","deadhear",8,1,2.25,0,6.97373350290641
"nivdort","rockhear",8,1,2.75,0,7.1560737112391
"nivdort","wrongshow",9,1,2.72548055699787,0,8.53710360443138
"nivdort","madeshow",8,1,3,0,10.5355824313108
"nivdort","wronghunt",9,1,2.94770277922009,0,5.21678851655226
"nivdort","madehunt",8,1,3,0,4.03342375548695
"nivdort","wrongrule",9,1,2.94770277922009,0,6.53118247377422
"nivdort","maderule",8,1,2.75,0,6.73239375982297
"nivdort","wronghear",9,1,2.94770277922009,0,7.38039707998331
"nivdort","madehear",8,1,2.5,0,6.0720935823097
"nivdort","humanunder",10,1,2.92192809488736,0,11.335086635904
"nivdort","hairunder",9,1,2.94770277922009,0,10.5296613006537
"nivdort","humanmonday",11,1,2.91397707318275,0,10.2772775112746
"nivdort","hairmonday",10,1,3.12192809488736,0,9.64794343507995
"nivdort","humanfeed",9,1,2.94770277922009,0,6.6170003411209
"nivdort","hairfeed",8,1,2.75,0,6.81157500587059
"nivdort","humanlend",9,1,2.94770277922009,0,7.13987908640124
"nivdort","hairlend",8,1,3,0,7.98766626492628
"nivdort","yardunder",9,1,2.72548055699787,0,8.52966130065369
"nivdort","musicunder",10,1,3.12192809488736,0,14.8971096625117
"nivdort","yardmonday",10,1,2.72192809488736,0,7.69370092564063
"nivdort","musicmonday",11,1,3.27761343681912,0,12.8850580284429
"nivdort","yardfeed",8,1,2.5,0,4.73239375982297
"nivdort","musicfeed",9,1,2.94770277922009,0,10.4008721173449
"nivdort","yardlend",8,1,2.75,0,5.25527250510331
"nivdort","musiclend",9,1,3.16992500144231,0,13.6139469426538
"nivdort","wentunder",9,1,2.72548055699787,0,11.4200823194546
"nivdort","spendunder",10,1,2.72192809488736,0,11.8129625293572
"nivdort","wentmonday",10,1,3.12192809488736,0,8.3076601402683
"nivdort","spendmonday",11,1,3.09579525500093,0,10.8800921413361
"nivdort","wentfeed",8,1,2.40563906222957,0,5.12450422483428
"nivdort","spendfeed",9,1,2.41938194564637,0,7.91878497551846
"nivdort","wentlend",8,1,2.5,0,6.04532297878666
"nivdort","spendlend",9,1,2.50325833477565,0,7.83960372947084
"nivdort","frontunder",10,1,2.92192809488736,0,14.8440274621393
"nivdort","offerunder",10,1,2.72192809488736,0,13.0348112789736
"nivdort","frontmonday",11,1,3.09579525500093,0,12.5767033229673
"nivdort","offermonday",11,1,3.09579525500093,0,13.4804523477862
"nivdort","frontfeed",9,1,2.72548055699787,0,9.39354740753327
"nivdort","offerfeed",9,1,2.11328333429487,0,10.0948762345741
"nivdort","frontlend",9,1,2.94770277922009,0,10.3143661614856
"nivdort","offerlend",9,1,2.72548055699787,0,10.4136349971986
"nivdort","hangunder",9,1,2.94770277922009,0,11.6202720084821
"nivdort","septemberunder",14,1,3.09306920777189,0,13.1431507537624
"nivdort","hangmonday",10,1,2.92192809488736,0,10.3071903787494
"nivdort","septembermonday",15,1,3.45656476213095,0,13.588791822575
"nivdort","hangfeed",8,1,2.75,0,7.52197447198739
"nivdort","septemberfeed",13,1,2.80739045087672,0,10.203215709363
"nivdort","hanglend",8,1,2.75,0,10.3404203172302
"nivdort","septemberlend",13,1,3.08505510275648,0,10.5219744719874
"nivdort","joinunder",9,1,2.94770277922009,0,9.26561487124287
"nivdort","wishunder",9,1,3.16992500144231,0,10.2469001913008
"nivdort","joinmonday",10,1,2.92192809488736,0,7.3627077065992
"nivdort","wishmonday",10,1,3.32192809488736,0,7.90578983796783
"nivdort","joinfeed",8,1,2.75,0,6.42258983985148
"nivdort","wishfeed",8,1,2.75,0,5.42160392686983
"nivdort","joinlend",8,1,2.75,0,5.40140054078154
"nivdort","wishlend",8,1,3,0,5.34242268082221
"nivdort","deadunder",9,1,2.41938194564637,0,10.9753692656007
"nivdort","rockunder",9,1,2.94770277922009,0,10.4375501705274
"nivdort","deadmonday",10,1,2.64643934467102,0,9.89637084190132
"nivdort","rockmonday",10,1,3.12192809488736,0,9.47665105890604
"nivdort","deadfeed",8,1,1.81127812445913,0,6.93506367608366
"nivdort","rockfeed",8,1,2.75,0,7.2143138974244
"nivdort","deadlend",8,1,2.15563906222957,0,6.85588243003604
"nivdort","rocklend",8,1,3,0,7.2143138974244
"nivdort","wrongunder",10,1,2.92192809488736,0,10.5880873251107
"nivdort","madeunder",9,1,2.72548055699787,0,10.0067825553733
"nivdort","wrongmonday",11,1,3.09579525500093,0,9.27500569537797
"nivdort","mademonday",10,1,2.72192809488736,0,12.8288335770174
"nivdort","wrongfeed",9,1,2.94770277922009,0,6.48978978861599
"nivdort","madefeed",8,1,2.15563906222957,0,7.02242837118549
"nivdort","wronglend",9,1,2.94770277922009,0,9.30823563385881
"nivdort","madelend",8,1,2.5,0,8.74733410961591
"nivdort","humanworld",10,1,3.32192809488736,0,11.4143395715654
"nivdort","hairworld",9,1,2.94770277922009,0,11.4839754997068
"nivdort","humanenjoy",10,1,3.12192809488736,0,6.65042409660785
"nivdort","hairenjoy",9,1,3.16992500144231,0,7.05254004593402
"nivdort","humanoctover",12,1,3.41829583405449,0,10.5807519757516
"nivdort","hairoctover",11,1,3.09579525500093,0,10.650387903893
"nivdort","humanhorse",10,1,3.12192809488736,0,7.8257103610273
"nivdort","hairhorse",9,1,2.72548055699787,0,6.94110377972937
"nivdort","yardworld",9,1,2.72548055699787,0,9.5297329902675
"nivdort","musicworld",10,1,3.32192809488736,0,15.1982113477895
"nivdort","yardenjoy",9,1,2.94770277922009,0,6.51658296520393
"nivdort","musicenjoy",10,1,3.32192809488736,0,10.7083681552582
"nivdort","yardoctover",11,1,3.09579525500093,0,7.99717539011763
"nivdort","musicoctover",12,1,3.25162916738782,0,15.1049864414699
"nivdort","yardhorse",9,1,2.94770277922009,0,6.06604251633767
"nivdort","musichorse",10,1,3.12192809488736,0,13.4827089008659
"nivdort","wentworld",9,1,2.94770277922009,0,12.5195386412043
"nivdort","spendworld",10,1,3.12192809488736,0,12.716124205963
"nivdort","wentenjoy",9,1,2.72548055699787,0,7.41051134691376
"nivdort","spendenjoy",10,1,2.92192809488736,0,8.53333067839448
"nivdort","wentoctover",11,1,2.91397707318275,0,11.0482506977934
"nivdort","spendoctover",12,1,3.25162916738782,0,12.3139003743081
"nivdort","wenthorse",9,1,2.94770277922009,0,7.75918297701297
"nivdort","spendhorse",10,1,2.92192809488736,0,9.34934374504122
"nivdort","frontworld",10,1,2.92192809488736,0,16.7885818239033
"nivdort","offerworld",10,1,2.72192809488736,0,14.5631567457545
"nivdort","frontenjoy",10,1,2.92192809488736,0,10.5334264939345
"nivdort","offerenjoy",10,1,2.72192809488736,0,11.5119325336933
"nivdort","frontoctover",12,1,2.85538854220753,0,15.1412026214367
"nivdort","offeroctover",12,1,2.68872187554087,0,13.2736371942909
"nivdort","fronthorse",10,1,2.92192809488736,0,12.5053474144316
"nivdort","offerhorse",10,1,2.52192809488736,0,9.62234501710496
"nivdort","hangworld",9,1,3.16992500144231,0,11.8421924477123
"nivdort","septemberworld",14,1,3.32486295761736,0,14.6714962205433
"nivdort","hangenjoy",9,1,2.94770277922009,0,9.52127904432574
"nivdort","septemberenjoy",14,1,3.23592635062903,0,10.1431507537624
"nivdort","hangoctover",11,1,3.27761343681912,0,10.3096348475624
"nivdort","septemberoctover",16,1,3.125,0,13.3819766690797
"nivdort","hanghorse",9,1,2.94770277922009,0,8.37850197378243
"nivdort","septemberhorse",14,1,2.95021206491475,0,9.7306844918938
"nivdort","joinworld",9,1,2.94770277922009,0,9.19873977122608
"nivdort","wishworld",9,1,2.94770277922009,0,10.2189431573144
"nivdort","joinenjoy",9,1,2.50325833477565,0,5.65303876122976
"nivdort","wishenjoy",9,1,3.16992500144231,0,6.10284516424542
"nivdort","joinoctover",11,1,3.02716911844062,0,8.26824216240417
"nivdort","wishoctover",11,1,3.27761343681912,0,10.7002756174929
"nivdort","joinhorse",9,1,2.94770277922009,0,6.38826181107159
"nivdort","wishhorse",9,1,2.72548055699787,0,6.15319269205657
"nivdort","deadworld",9,1,2.64160416786859,0,11.1303429152002
"nivdort","rockworld",9,1,2.72548055699787,0,11.3126831235329
"nivdort","deadenjoy",9,1,2.72548055699787,0,7.52612828311016
"nivdort","rockenjoy",9,1,2.94770277922009,0,7.01365444687798
"nivdort","deadoctover",11,1,2.91397707318275,0,10.9957253237224
"nivdort","rockoctover",11,1,2.66353275480425,0,9.78012552338304
"nivdort","deadhorse",9,1,2.72548055699787,0,8.14377369599006
"nivdort","rockhorse",9,1,2.72548055699787,0,8.50220516337843
"nivdort","wrongworld",10,1,2.72192809488736,0,10.8100077643409
"nivdort","madeworld",9,1,2.94770277922009,0,12.8641867414184
"nivdort","wrongenjoy",10,1,2.92192809488736,0,6.38188439130647
"nivdort","madeenjoy",9,1,2.94770277922009,0,5.16375752398196
"nivdort","wrongoctover",12,1,3.0220552088742,0,9.27745016419099
"nivdort","madeoctover",11,1,3.09579525500093,0,10.1433034257959
"nivdort","wronghorse",10,1,2.92192809488736,0,7.34631729041103
"nivdort","madehorse",9,1,2.94770277922009,0,7.30908056502396
"nivdort","arivewash",9,1,2.94770277922009,0,8.60788910069399
"nivdort","southwash",9,1,2.72548055699787,0,8.72361983551546
"nivdort","arivebelow",10,1,3.12192809488736,0,10.4958277436133
"nivdort","southbelow",10,1,3.12192809488736,0,9.40743849577886
"nivdort","arivetalk",9,1,2.94770277922009,0,10.7450622937193
"nivdort","southtalk",9,1,2.94770277922009,0,9.08264177815713
"nivdort","ariveshirt",10,1,2.92192809488736,0,12.1940211752048
"nivdort","southshirt",10,1,2.72192809488736,0,9.19069915194098
"nivdort","uponwash",8,1,3,0,5.95230800966213
"nivdort","whichwash",9,1,2.41938194564637,0,6.22530928172586
"nivdort","uponbelow",9,1,2.94770277922009,0,7.31736790730111
"nivdort","whichbelow",10,1,2.92192809488736,0,6.4320066872696
"nivdort","upontalk",8,1,3,0,10.8112918179
"nivdort","whichtalk",9,1,2.94770277922009,0,7.36248247475117
"nivdort","uponshirt",9,1,3.16992500144231,0,8.69584913026089
"nivdort","whichshirt",10,1,2.64643934467102,0,7.3913586024874
"nivdort","spotwash",8,1,2.75,0,7.31521439316526
"nivdort","saltwash",8,1,2.5,0,6.64957822912025
"nivdort","spotbelow",9,1,2.94770277922009,0,8.30006304909264
"nivdort","saltbelow",9,1,2.94770277922009,0,6.93545688071161
"nivdort","spottalk",8,1,2.75,0,9.25856756017446
"nivdort","salttalk",8,1,2.25,0,7.68984140913751
"nivdort","spotshirt",9,1,2.72548055699787,0,9.54271619301399
"nivdort","saltshirt",9,1,2.72548055699787,0,8.4511112966967
"nivdort","gladwash",8,1,2.75,0,5.10037054511756
"nivdort","takenwash",9,1,2.94770277922009,0,6.69143515214406
"nivdort","gladbelow",9,1,2.94770277922009,0,6.21015793765324
"nivdort","takenbelow",10,1,3.12192809488736,0,7.1534050627911
"nivdort","gladtalk",8,1,2.5,0,5.76042248342321
"nivdort","takentalk",9,1,2.50325833477565,0,13.5389491493685
"nivdort","gladshirt",9,1,3.16992500144231,0,7.67465983119095
"nivdort","takenshirt",10,1,3.12192809488736,0,9.14349159498508
"nivdort","equalwash",9,1,2.94770277922009,0,6.30449052777349
"nivdort","groupwash",9,1,3.16992500144231,0,10.401700968627
"nivdort","equalbelow",10,1,2.92192809488736,0,8.38624919670892
"nivdort","groupbelow",10,1,3.12192809488736,0,11.6875796202183
"nivdort","equaltalk",9,1,2.72548055699787,0,10.177262620497
"nivdort","grouptalk",9,1,3.16992500144231,0,12.4419641486442
"nivdort","equalshirt",10,1,3.32192809488736,0,8.3278723449663
"nivdort","groupshirt",10,1,3.12192809488736,0,12.6469315354361
"nivdort","spokewash",9,1,2.94770277922009,0,6.61321793419905
"nivdort","visitwash",9,1,2.72548055699787,0,9.11352388859096
"nivdort","spokebelow",10,1,2.92192809488736,0,8.50115657711838
"nivdort","visitbelow",10,1,3.12192809488736,0,10.0983725445183
"nivdort","spoketalk",9,1,2.94770277922009,0,9.54278281672262
"nivdort","visittalk",9,1,2.72548055699787,0,11.1951797537664
"nivdort","spokeshirt",10,1,3.12192809488736,0,9.16938678533245
"nivdort","visitshirt",10,1,2.44643934467102,0,11.584063737126
"nivdort","watchwash",9,1,2.50325833477565,0,10.028110363289
"nivdort","fairwash",8,1,2.75,0,4.02118929906994
"nivdort","watchbelow",10,1,3.12192809488736,0,10.2348077688327
"nivdort","fairbelow",9,1,3.16992500144231,0,5.40397796366936
"nivdort","watchtalk",9,1,2.72548055699787,0,11.1652835563143
"nivdort","fairtalk",8,1,2.75,0,8.1917862475822
"nivdort","watchshirt",10,1,2.92192809488736,0,11.1941596840505
"nivdort","fairshirt",9,1,2.72548055699787,0,7.1327072049633
"nivdort","dreamwash",9,1,2.94770277922009,0,9.36424322198279
"nivdort","thiswash",8,1,2.5,0,4.92427928606188
"nivdort","dreambelow",10,1,3.12192809488736,0,12.469665809116
"nivdort","thisbelow",9,1,3.16992500144231,0,6.68727919237291
"nivdort","dreamtalk",9,1,2.94770277922009,0,10.8024464106721
"nivdort","thistalk",8,1,2.75,0,10.8003122811594
"nivdort","dreamshirt",10,1,3.12192809488736,0,13.5917450218315
"nivdort","thisshirt",9,1,2.28103611255342,0,6.90987254236529
"nivdort","arivesure",9,1,2.72548055699787,0,11.5646062292612
"nivdort","southsure",9,1,2.72548055699787,0,8.79864512179193
"nivdort","arivecause",10,1,2.92192809488736,0,8.82215055026108
"nivdort","southcause",10,1,2.92192809488736,0,8.19449214095813
"nivdort","ariveshot",9,1,3.16992500144231,0,12.9359970591107
"nivdort","southshot",9,1,2.28103611255342,0,9.33061504451894
"nivdort","ariveback",9,1,2.94770277922009,0,9.97452753521632
"nivdort","southback",9,1,3.16992500144231,0,9.27992233628275
"nivdort","uponsure",8,1,2.75,0,9.81087957820894
"nivdort","whichsure",9,1,2.94770277922009,0,6.99930457233835
"nivdort","uponcause",9,1,2.94770277922009,0,6.83142028041664
"nivdort","whichcause",10,1,2.92192809488736,0,6.17330284188819
"nivdort","uponshot",8,1,2.75,0,9.43782501416681
"nivdort","whichshot",9,1,2.64160416786859,0,7.53127449506536
"nivdort","uponback",8,1,3,0,7.55782853309959
"nivdort","whichback",9,1,2.72548055699787,0,6.30449052777349
"nivdort","spotsure",8,1,2.75,0,9.21760895249555
"nivdort","saltsure",8,1,2.75,0,8.12600405617826
"nivdort","spotcause",9,1,2.94770277922009,0,7.76835793164749
"nivdort","saltcause",9,1,2.72548055699787,0,6.50066177627452
"nivdort","spotshot",8,1,2.25,0,9.68263208559195
"nivdort","saltshot",8,1,2.5,0,8.59102718927466
"nivdort","spotback",8,1,3,0,9.55275813130814
"nivdort","saltback",8,1,2.75,0,7.71103070820744
"nivdort","gladsure",8,1,3,0,6.68054580971394
"nivdort","takensure",9,1,2.94770277922009,0,9.55955203859711
"nivdort","gladcause",9,1,2.94770277922009,0,5.17330284188819
"nivdort","takencause",10,1,2.92192809488736,0,7.70885012106486
"nivdort","gladshot",8,1,3,0,7.81457572376891
"nivdort","takenshot",9,1,2.94770277922009,0,9.88546747889099
"nivdort","gladback",8,1,2.75,0,6.08264177815713
"nivdort","takenback",9,1,2.72548055699787,0,7.39386568858959
"nivdort","equalsure",9,1,2.72548055699787,0,7.93581831481724
"nivdort","groupsure",9,1,2.72548055699787,0,12.2548775052871
"nivdort","equalcause",10,1,2.72192809488736,0,7.52355086022235
"nivdort","groupcause",10,1,3.12192809488736,0,10.9517545201173
"nivdort","equalshot",9,1,3.16992500144231,0,8.46778823754425
"nivdort","groupshot",9,1,2.94770277922009,0,12.7868474280141
"nivdort","equalback",9,1,2.94770277922009,0,8.16182302420476
"nivdort","groupback",9,1,3.16992500144231,0,11.5600634607222
"nivdort","spokesure",9,1,2.72548055699787,0,8.53997183938879
"nivdort","visitsure",9,1,2.72548055699787,0,11.2589564966075
"nivdort","spokecause",10,1,2.92192809488736,0,6.82747938376615
"nivdort","visitcause",10,1,2.92192809488736,0,9.91884994518455
"nivdort","spokeshot",9,1,2.72548055699787,0,9.91136266923836
"nivdort","visitshot",9,1,2.50325833477565,0,11.7239796297039
"nivdort","spokeback",9,1,2.94770277922009,0,7.97985636872139
"nivdort","visitback",9,1,2.94770277922009,0,10.8739463720142
"nivdort","watchsure",9,1,3.16992500144231,0,10.8021056539014
"nivdort","fairsure",8,1,2.75,0,5.89555513479999
"nivdort","watchcause",10,1,2.92192809488736,0,9.97610392345127
"nivdort","faircause",9,1,2.94770277922009,0,5.1153108949105
"nivdort","watchshot",9,1,2.72548055699787,0,11.3340755766284
"nivdort","fairshot",8,1,3,0,7.87468308886921
"nivdort","watchback",9,1,2.72548055699787,0,10.1072916093366
"nivdort","fairback",8,1,2.75,0,5.69143515214406
"nivdort","dreamsure",9,1,2.72548055699787,0,13.8017509830104
"nivdort","thissure",8,1,2.75,0,7.1198785035442
"nivdort","dreamcause",10,1,2.92192809488736,0,10.516356764801
"nivdort","thiscause",9,1,2.94770277922009,0,6.49552213662211
"nivdort","dreamshot",9,1,3.16992500144231,0,13.7316609144095
"nivdort","thisshot",8,1,2.25,0,7.04978843494324
"nivdort","dreamback",9,1,2.94770277922009,0,11.5639983992363
"nivdort","thisback",8,1,3,0,6.78161178249315
"nivdort","ariveslept",10,1,3.12192809488736,0,10.0802114725319
"nivdort","southslept",10,1,2.92192809488736,0,7.57749179983723
"nivdort","arivehers",9,1,2.72548055699787,0,9.23857396462713
"nivdort","southhers",9,1,2.72548055699787,0,8.91194555098816
"nivdort","ariveprove",10,1,2.72192809488736,0,10.7472283554758
"nivdort","southprove",10,1,3.12192809488736,0,8.64244869145319
"nivdort","arivebreak",10,1,2.72192809488736,0,9.87663160922661
"nivdort","southbreak",10,1,3.32192809488736,0,9.60115571803502
"nivdort","uponslept",9,1,2.94770277922009,0,6.23754373814288
"nivdort","whichslept",10,1,3.12192809488736,0,5.77815125038364
"nivdort","uponhers",8,1,3,0,7.12290495817439
"nivdort","whichhers",9,1,2.64160416786859,0,6.41363499719856
"nivdort","uponprove",9,1,2.72548055699787,0,9.27501202550925
"nivdort","whichprove",10,1,3.12192809488736,0,6.14413813766359
"nivdort","uponbreak",9,1,3.16992500144231,0,7.51108512955727
"nivdort","whichbreak",10,1,3.12192809488736,0,6.62572390952576
"nivdort","spotslept",9,1,2.50325833477565,0,7.15135759052659
"nivdort","saltslept",9,1,2.50325833477565,0,6.0597526942093
"nivdort","spothers",8,1,2.75,0,13.2548266048049
"nivdort","salthers",8,1,2.75,0,12.4228590189933
"nivdort","spotprove",9,1,2.72548055699787,0,8.09137574553425
"nivdort","saltprove",9,1,3.16992500144231,0,7.42573958148924
"nivdort","spotbreak",9,1,3.16992500144231,0,9.27193152173244
"nivdort","saltbreak",9,1,2.94770277922009,0,7.90732535335141
"nivdort","gladslept",9,1,2.94770277922009,0,6.06145247908719
"nivdort","takenslept",10,1,2.92192809488736,0,6.68518620286706
"nivdort","gladhers",8,1,3,0,6.0668475109739
"nivdort","takenhers",9,1,2.94770277922009,0,7.86203210065632
"nivdort","gladprove",9,1,3.16992500144231,0,6.76738742806149
"nivdort","takenprove",10,1,3.12192809488736,0,8.59253524112136
"nivdort","gladbreak",9,1,2.94770277922009,0,6.4038751599094
"nivdort","takenbreak",10,1,2.72192809488736,0,7.34712228504726
"nivdort","equalslept",10,1,2.92192809488736,0,6.71466499286254
"nivdort","groupslept",10,1,3.12192809488736,0,11.0337241833324
"nivdort","equalhers",9,1,2.94770277922009,0,7.92418000740517
"nivdort","grouphers",9,1,2.94770277922009,0,12.9914272248812
"nivdort","equalprove",10,1,3.12192809488736,0,8.44080332792512
"nivdort","groupprove",10,1,2.72192809488736,0,12.3028010576043
"nivdort","equalbreak",10,1,2.92192809488736,0,7.88099641462906
"nivdort","groupbreak",10,1,3.12192809488736,0,11.8812968424745
"nivdort","spokeslept",10,1,2.72192809488736,0,7.05557708265951
"nivdort","visitslept",10,1,2.72192809488736,0,9.19270513463858
"nivdort","spokehers",9,1,2.72548055699787,0,7.2439027981322
"nivdort","visithers",9,1,2.72548055699787,0,13.678528736037
"nivdort","spokeprove",10,1,2.72192809488736,0,8.27543593426121
"nivdort","visitprove",10,1,2.92192809488736,0,9.88968524095995
"nivdort","spokebreak",10,1,2.92192809488736,0,7.88196044273168
"nivdort","visitbreak",10,1,3.12192809488736,0,11.0702410171581
"nivdort","watchslept",10,1,3.12192809488736,0,9.58095233194673
"nivdort","fairslept",9,1,3.16992500144231,0,4.67440181284528
"nivdort","watchhers",9,1,2.94770277922009,0,10.2164360787616
"nivdort","fairhers",8,1,2.75,0,5.16375752398196
"nivdort","watchprove",10,1,3.32192809488736,0,9.94693921922668
"nivdort","fairprove",9,1,2.94770277922009,0,5.26223744974158
"nivdort","watchbreak",10,1,3.12192809488736,0,10.4285249910888
"nivdort","fairbreak",9,1,2.72548055699787,0,5.50078517291746
"nivdort","dreamslept",10,1,3.12192809488736,0,11.9785376697278
"nivdort","thisslept",9,1,2.72548055699787,0,5.89872518158949
"nivdort","dreamhers",9,1,2.72548055699787,0,10.6317501835031
"nivdort","thishers",8,1,2.5,0,8.71030018746009
"nivdort","dreamprove",10,1,2.92192809488736,0,12.579737268182
"nivdort","thisprove",9,1,3.16992500144231,0,6.86429744106955
"nivdort","dreambreak",10,1,2.72192809488736,0,11.8852317809885
"nivdort","thisbreak",9,1,3.16992500144231,0,6.4038751599094
"nivdort","arivefine",9,1,2.72548055699787,0,10.3501185792912
"nivdort","southfine",9,1,3.16992500144231,0,8.99546144205196
"nivdort","arivenice",9,1,2.72548055699787,0,11.3085262643975
"nivdort","southnice",9,1,3.16992500144231,0,9.65967855602458
"nivdort","ariveelse",9,1,2.64160416786859,0,7.63111894141246
"nivdort","southelse",9,1,2.72548055699787,0,10.7910095568335
"nivdort","ariveimportant",14,1,3.23592635062903,0,19.9104002867362
"nivdort","southimportant",14,1,3.32486295761736,0,21.8390443782006
"nivdort","uponfine",8,1,2.75,0,8.43366463074126
"nivdort","whichfine",9,1,2.72548055699787,0,6.49715088826236
"nivdort","uponnice",8,1,2.75,0,7.56960796754683
"nivdort","whichnice",9,1,2.50325833477565,0,8.87737134586977
"nivdort","uponelse",8,1,2.75,0,6.823880945208
"nivdort","whichelse",9,1,2.72548055699787,0,6.81954393554187
"nivdort","uponimportant",13,1,3.08505510275648,0,19.2138605880255
"nivdort","whichimportant",14,1,3.37878349348618,0,20.3821265095692
"nivdort","spotfine",8,1,3,0,8.14335850046905
"nivdort","saltfine",8,1,3,0,7.00060108170437
"nivdort","spotnice",8,1,3,0,7.63148435538598
"nivdort","saltnice",8,1,3,0,6.96584819134097
"nivdort","spotelse",8,1,2.5,0,8.74408935692055
"nivdort","saltelse",8,1,2.25,0,7.31609620967513
"nivdort","spotimportant",13,1,3.02698683335929,0,21.4392391076123
"nivdort","saltimportant",13,1,3.18083298720544,0,20.446244009181
"nivdort","gladfine",8,1,3,0,6.75242339336567
"nivdort","takenfine",9,1,2.72548055699787,0,8.95094302360684
"nivdort","gladnice",8,1,3,0,6.96070855168856
"nivdort","takennice",9,1,2.72548055699787,0,8.08688636041241
"nivdort","gladelse",8,1,2.5,0,6.57124285056022
"nivdort","takenelse",9,1,2.64160416786859,0,6.8375631878223
"nivdort","gladimportant",13,1,3.39274741044878,0,18.2300355269173
"nivdort","takenimportant",14,1,3.18200581476021,0,19.9829509538849
"nivdort","equalfine",9,1,2.94770277922009,0,8.55860336734955
"nivdort","groupfine",9,1,3.16992500144231,0,11.7527238212111
"nivdort","equalnice",9,1,2.94770277922009,0,7.92179048565819
"nivdort","groupnice",9,1,3.16992500144231,0,11.7179709308477
"nivdort","equalelse",9,1,2.41938194564637,0,6.80181516858144
"nivdort","groupelse",9,1,2.94770277922009,0,11.2000556050989
"nivdort","equalimportant",14,1,3.52164063634332,0,21.4367395641261
"nivdort","groupimportant",14,1,3.23592635062903,0,23.420215498304
"nivdort","spokefine",9,1,2.94770277922009,0,8.83256866751591
"nivdort","visitfine",9,1,2.64160416786859,0,9.46454674117508
"nivdort","spokenice",9,1,2.94770277922009,0,8.94587831260794
"nivdort","visitnice",9,1,2.64160416786859,0,9.90691510553134
"nivdort","spokeelse",9,1,2.41938194564637,0,5.76138651152583
"nivdort","visitelse",9,1,2.50325833477565,0,11.3151550708432
"nivdort","spokeimportant",14,1,3.37878349348618,0,18.6146991245773
"nivdort","visitimportant",14,1,3.12808527889139,0,23.2858532826125
"nivdort","watchfine",9,1,3.16992500144231,0,10.2999519698255
"nivdort","fairfine",8,1,2.5,0,4.7701521603261
"nivdort","watchnice",9,1,2.94770277922009,0,12.6801724274329
"nivdort","fairnice",8,1,2.75,0,4.73539926996269
"nivdort","watchelse",9,1,2.94770277922009,0,12.0025562588166
"nivdort","fairelse",8,1,2.75,0,5.56205482965638
"nivdort","watchimportant",14,1,3.32486295761736,0,24.1849275911323
"nivdort","fairimportant",13,1,3.08505510275648,0,17.7800665182412
"nivdort","dreamfine",9,1,2.94770277922009,0,10.7152660745669
"nivdort","thisfine",8,1,2.75,0,6.37221215165406
"nivdort","dreamnice",9,1,2.94770277922009,0,10.6805131842035
"nivdort","thisnice",8,1,2.75,0,5.63848925695464
"nivdort","dreamelse",9,1,2.64160416786859,0,10.8096249952992
"nivdort","thiselse",8,1,2.5,0,5.3096301674259
"nivdort","dreamimportant",14,1,3.23592635062903,0,23.2430957582308
"nivdort","thisimportant",13,1,3.18083298720544,0,19.9481888476256
"nivdort","arivesleep",10,1,2.84643934467102,0,10.2051502091402
"nivdort","southsleep",10,1,2.92192809488736,0,7.70243053644553
"nivdort","ariveheight",11,1,2.91397707318275,0,12.8406339559551
"nivdort","southheight",11,1,2.84535093662244,0,12.5140055423161
"nivdort","ariveheld",9,1,2.94770277922009,0,7.60309021781222
"nivdort","southheld",9,1,2.94770277922009,0,7.27646180417324
"nivdort","ariverain",9,1,2.50325833477565,0,14.1182951144258
"nivdort","southrain",9,1,3.16992500144231,0,10.7850723146027
"nivdort","uponsleep",9,1,2.72548055699787,0,6.36248247475118
"nivdort","whichsleep",10,1,2.92192809488736,0,5.90308998699194
"nivdort","uponheight",10,1,3.12192809488736,0,10.7249649495024
"nivdort","whichheight",11,1,2.55034070954639,0,10.0156949885265
"nivdort","uponheld",8,1,3,0,5.48742121135948
"nivdort","whichheld",9,1,2.64160416786859,0,4.77815125038364
"nivdort","uponrain",8,1,2.75,0,7.69500172612491
"nivdort","whichrain",9,1,2.72548055699787,0,8.49088174346898
"nivdort","spotsleep",9,1,2.50325833477565,0,7.27629632713489
"nivdort","saltsleep",9,1,2.50325833477565,0,6.1846914308176
"nivdort","spotheight",10,1,2.92192809488736,0,15.1086985691266
"nivdort","saltheight",10,1,2.92192809488736,0,14.8787909746431
"nivdort","spotheld",8,1,3,0,10.3482760857034
"nivdort","saltheld",8,1,2.75,0,10.1183684912199
"nivdort","spotrain",8,1,3,0,11.7225500851842
"nivdort","saltrain",8,1,2.75,0,11.5340351758588
"nivdort","gladsleep",9,1,2.72548055699787,0,6.18639121569549
"nivdort","takensleep",10,1,2.84643934467102,0,6.81012493947536
"nivdort","gladheight",10,1,2.92192809488736,0,9.66890750230186
"nivdort","takenheight",11,1,2.91397707318275,0,11.4640920919843
"nivdort","gladheld",8,1,2.5,0,4.43136376415899
"nivdort","takenheld",9,1,2.94770277922009,0,6.22654835384141
